query,query_group,mode,rank,image_id,score,file_path,photo_url,ai_description,keywords,brightness,contrast,saturation,warmth,detected_objects,weak_relevance,keyword_filter,rerank
car,object_like,qdrant_semantic,9,YBEyahCAcHU,0.26467681966673895,data\unsplash-lite\images\YBEyahCAcHU.jpg,https://unsplash.com/photos/YBEyahCAcHU,teal classic Ford Mustang parked on side of road,"[""1960s"", ""60s"", ""american"", ""automobile"", ""automotive"", ""car"", ""car wheel"", ""cars"", ""classic"", ""coupe"", ""ford"", ""machine"", ""mustang"", ""old school"", ""sedan"", ""sky blue"", ""spoke"", ""sports car"", ""teal"", ""tire"", ""transportation"", ""turquoise"", ""vehicle"", ""vintage"", ""west hollywood"", ""wheel""]",0.1421748093482261,0.2427193765884817,0.23168831040480709,0.4973172972909839,[],2,,False
car,object_like,qdrant_semantic,10,hPbMO39Qcec,0.2634073604998939,data\unsplash-lite\images\hPbMO39Qcec.jpg,https://unsplash.com/photos/hPbMO39Qcec,man in black sunglasses on blue smoke,"[""aircraft"", ""astronomy"", ""aurora"", ""azure sky"", ""backgrounds"", ""car"", ""f-pace"", ""flare"", ""fog"", ""fpace"", ""horizon"", ""hurricane"", ""jaguar"", ""lagoon"", ""lake"", ""land"", ""light"", ""mood"", ""moon"", ""nature"", ""night"", ""ocean"", ""outdoors"", ""outer space"", ""sand"", ""scenery"", ""sea"", ""sky"", ""smoke"", ""snow"", ""space"", ""spaceship"", ""sphere"", ""storm"", ""sun"", ""tornado"", ""transportation"", ""universe"", ""vehicle"", ""wallpapers"", ""water"", ""weather"", ""windshield""]",0.1959102755278544,0.1714881609406297,0.9198193718405331,0.3550010182499106,[],2,,False
car,object_like,qdrant_keyword,1,84JNi-0BkAQ,0.27617379656355,data\unsplash-lite\images\84JNi-0BkAQ.jpg,https://unsplash.com/photos/84JNi-0BkAQ,blue car parked beside rock formation,"[""alloy wheel"", ""automobile"", ""blue"", ""camaero"", ""car"", ""car wheel"", ""cars"", ""chevrolet"", ""chevy"", ""coupe"", ""desert"", ""dirt road"", ""freeway"", ""gravel"", ""ground"", ""highway"", ""machine"", ""mustang"", ""nature"", ""offroad"", ""outdoors"", ""plateau"", ""race car"", ""rally"", ""road"", ""sand"", ""sedan"", ""sky"", ""soil"", ""spoke"", ""sports car"", ""suv"", ""tire"", ""transportation"", ""vehicle"", ""wallpaper"", ""wheel""]",0.44391744921942383,0.1663826975803362,0.5896328156445863,0.6604829837451843,[],2,car,False
car,object_like,qdrant_keyword,2,PkXHRgGSw4o,0.27281348451190557,data\unsplash-lite\images\PkXHRgGSw4o.jpg,https://unsplash.com/photos/PkXHRgGSw4o,red vehicle,"[""#car"", ""#corvair"", ""#dew"", ""#dream"", ""#vintage"", ""#vintagecar"", ""accessories"", ""accessory"", ""automobile"", ""car"", ""headlight"", ""light"", ""logo"", ""sunglasses"", ""symbol"", ""trademark"", ""transportation"", ""vehicle""]",0.3811534836625266,0.2439353565699163,0.28949930549565867,0.5014254746528377,[],2,car,False
car,object_like,qdrant_keyword,3,pl1Pp-mDzfw,0.27142162349633714,data\unsplash-lite\images\pl1Pp-mDzfw.jpg,https://unsplash.com/photos/pl1Pp-mDzfw,vehicle on road,"[""asphalt"", ""automobile"", ""car"", ""crowd"", ""flare"", ""fog"", ""freeway"", ""laser"", ""led"", ""light"", ""lighting"", ""nature"", ""road"", ""spotlight"", ""stage"", ""tarmac"", ""transportation"", ""vehicle""]",0.14975693646599264,0.14532005837558687,0.448731176837597,0.47098030638850596,[],2,car,False
car,object_like,qdrant_keyword,4,82JvJrB9deY,0.26821836057323184,data\unsplash-lite\images\82JvJrB9deY.jpg,https://unsplash.com/photos/82JvJrB9deY,a rear view mirror with a sunset in the background,"[""adventure"", ""astronomy"", ""atmosphere"", ""car"", ""computer wallpaper"", ""darkness"", ""dawn"", ""drive"", ""dusk"", ""feel"", ""gliding"", ""heat"", ""hole"", ""leisure activities"", ""mirror"", ""moon"", ""nature"", ""night"", ""outdoors"", ""outer space"", ""phenomenon"", ""planet"", ""projector"", ""red sky"", ""silhouette"", ""sky"", ""space"", ""sunrise"", ""sunset"", ""universe"", ""vehicle"", ""window""]",0.1442198236516014,0.14579344349336978,0.3358575152018285,0.49108344698766604,[],2,car,False
car,object_like,qdrant_keyword,5,qLnrOTpo5bA,0.2672807962645962,data\unsplash-lite\images\qLnrOTpo5bA.jpg,https://unsplash.com/photos/qLnrOTpo5bA,yellow Volkswagen Beetle,"[""auto"", ""background"", ""badge"", ""beetle"", ""brasil"", ""brazil"", ""car"", ""classic"", ""classy"", ""curitiba"", ""emblem"", ""fusca"", ""logo"", ""old"", ""parana"", ""photography"", ""plqml"", ""plqmr"", ""race"", ""racing"", ""symbol"", ""trademark"", ""vintage"", ""vw"", ""wallpaper"", ""wristwatch""]",0.5546900605916854,0.1444022247321909,0.2959524008467023,0.5756043782524006,[],2,car,False
car,object_like,qdrant_keyword,6,fsBOigltAQc,0.26690549624991355,data\unsplash-lite\images\fsBOigltAQc.jpg,https://unsplash.com/photos/fsBOigltAQc,white car in the middle of forest during night time,"[""alloy wheel"", ""astronomy"", ""automobile"", ""camping"", ""car"", ""car wheel"", ""coupe"", ""forest"", ""galaxy"", ""leisure activities"", ""light"", ""machine"", ""mountain tent"", ""nature"", ""night"", ""night photography"", ""night sky"", ""nightsky"", ""oregon"", ""outdoors"", ""outer space"", ""pnw"", ""sony"", ""space"", ""spoke"", ""sports car"", ""starry sky"", ""stars"", ""subaru"", ""tent"", ""tire"", ""transportation"", ""universe"", ""usa"", ""vehicle"", ""wheel""]",0.14742615942861517,0.09168393148727408,0.5754571772556678,0.40829906987208947,[],2,car,False
car,object_like,qdrant_keyword,7,YBEyahCAcHU,0.26467681966673895,data\unsplash-lite\images\YBEyahCAcHU.jpg,https://unsplash.com/photos/YBEyahCAcHU,teal classic Ford Mustang parked on side of road,"[""1960s"", ""60s"", ""american"", ""automobile"", ""automotive"", ""car"", ""car wheel"", ""cars"", ""classic"", ""coupe"", ""ford"", ""machine"", ""mustang"", ""old school"", ""sedan"", ""sky blue"", ""spoke"", ""sports car"", ""teal"", ""tire"", ""transportation"", ""turquoise"", ""vehicle"", ""vintage"", ""west hollywood"", ""wheel""]",0.1421748093482261,0.2427193765884817,0.23168831040480709,0.4973172972909839,[],2,car,False
car,object_like,qdrant_keyword,8,hPbMO39Qcec,0.2634073604998939,data\unsplash-lite\images\hPbMO39Qcec.jpg,https://unsplash.com/photos/hPbMO39Qcec,man in black sunglasses on blue smoke,"[""aircraft"", ""astronomy"", ""aurora"", ""azure sky"", ""backgrounds"", ""car"", ""f-pace"", ""flare"", ""fog"", ""fpace"", ""horizon"", ""hurricane"", ""jaguar"", ""lagoon"", ""lake"", ""land"", ""light"", ""mood"", ""moon"", ""nature"", ""night"", ""ocean"", ""outdoors"", ""outer space"", ""sand"", ""scenery"", ""sea"", ""sky"", ""smoke"", ""snow"", ""space"", ""spaceship"", ""sphere"", ""storm"", ""sun"", ""tornado"", ""transportation"", ""universe"", ""vehicle"", ""wallpapers"", ""water"", ""weather"", ""windshield""]",0.1959102755278544,0.1714881609406297,0.9198193718405331,0.3550010182499106,[],2,car,False
car,object_like,qdrant_keyword,9,OSbw1oA6Mjo,0.26305370091498775,data\unsplash-lite\images\OSbw1oA6Mjo.jpg,https://unsplash.com/photos/OSbw1oA6Mjo,empty road with blacklight,"[""asphalt"", ""automobile"", ""car"", ""fashion"", ""gas station"", ""indoors"", ""interior design"", ""lamp post"", ""led"", ""light"", ""lighting"", ""machine"", ""night life"", ""premiere"", ""pump"", ""red carpet"", ""red carpet premiere"", ""road"", ""spotlight"", ""tarmac"", ""transportation"", ""vehicle""]",0.09392377068014705,0.11565782223797132,0.4829691967933007,0.484789879493464,[],2,car,False
car,object_like,qdrant_keyword,10,AA0wrFduukA,0.26260110508328816,data\unsplash-lite\images\AA0wrFduukA.jpg,https://unsplash.com/photos/AA0wrFduukA,parked black sedan,"[""alloy wheel"", ""automobile"", ""car"", ""car wheel"", ""coupe"", ""machine"", ""mustang"", ""plant"", ""spoke"", ""sports car"", ""tire"", ""transportation"", ""vehicle"", ""wheel"", ""windshield""]",0.3110281551585478,0.2303057897812097,0.23956153221379697,0.49624777401194853,[],2,car,False
dog,object_like,qdrant_semantic,1,TLhu3-84jT4,0.28321235507867015,data\unsplash-lite\images\TLhu3-84jT4.jpg,https://unsplash.com/photos/TLhu3-84jT4,black and brown dog photography,"[""accessories"", ""accessory"", ""animal"", ""beagle"", ""blanket"", ""bookcase"", ""brick"", ""canine"", ""carnivoran"", ""collar"", ""coller"", ""contrast"", ""corridor"", ""dobermann"", ""dog"", ""dog breed"", ""dog like mammal"", ""dramatic"", ""fireplace"", ""furniture"", ""german shepherd"", ""glasses"", ""guard dog"", ""hound"", ""indoors"", ""labrador retriever"", ""light"", ""lip"", ""mammal"", ""manchester terrier"", ""mouth"", ""nature"", ""necktie"", ""outdoors"", ""pet"", ""pez dispenser"", ""pinscher"", ""pointer"", ""portrait"", ""puppy"", ""shadow"", ""snout"", ""tie"", ""whiskers""]",0.07666557992634226,0.12106367080788422,0.4192855704945591,0.49061147589762344,[],2,,False
dog,object_like,qdrant_semantic,2,HrmcbJY0WbE,0.2777486345926704,data\unsplash-lite\images\HrmcbJY0WbE.jpg,https://unsplash.com/photos/HrmcbJY0WbE,brown and white Siberian husky close-up photo,"[""animal"", ""blue"", ""canine"", ""cute"", ""dog"", ""domestic"", ""eyes"", ""fur"", ""happy"", ""husky"", ""mammal"", ""nature"", ""paws"", ""pet"", ""portrait"", ""puppy"", ""sharp"", ""snout"", ""vertical"", ""wallpaper"", ""wild"", ""wildlife"", ""wolf"", ""wolves""]",0.1829530304553462,0.17058294358036374,0.09852137347452002,0.5060154634363511,[],2,,False
dog,object_like,qdrant_semantic,3,ROJLfAbL1Ig,0.2756368690765079,data\unsplash-lite\images\ROJLfAbL1Ig.jpg,https://unsplash.com/photos/ROJLfAbL1Ig,close-up photography of adult Doberman pinscher,"[""animal"", ""back"", ""brick"", ""canine"", ""car wheel"", ""dog"", ""great dane"", ""hound"", ""machine"", ""mammal"", ""nature"", ""outdoors"", ""pet"", ""pointer"", ""police dog"", ""slate"", ""snout"", ""sphere"", ""spoke"", ""strap"", ""tire"", ""weather"", ""wheel""]",0.22443486631306167,0.14450907287571024,0.24924336352379495,0.5241571114733328,[],2,,False
dog,object_like,qdrant_semantic,4,oCJuJQqvCzc,0.27542794575679,data\unsplash-lite\images\oCJuJQqvCzc.jpg,https://unsplash.com/photos/oCJuJQqvCzc,short-coated brown dog showing tongue,"[""animal"", ""animal backgrounds"", ""animal wallpapers"", ""backgrounds"", ""black background"", ""canine"", ""cocker spaniel"", ""dog"", ""domestic animal"", ""glamor shot"", ""golden"", ""golden retriever"", ""happy"", ""labrador"", ""lip"", ""mammal"", ""mans best friend"", ""mouth"", ""nose"", ""pet"", ""portrait"", ""puppy"", ""reflective"", ""retriever"", ""smile"", ""spaniel"", ""tongue"", ""vertebrate"", ""wallpaper""]",0.0459559497369329,0.06598964551441673,0.12625915973060778,0.5081439843166006,[],2,,False
dog,object_like,qdrant_semantic,5,Jr_DkO3Ow14,0.275256593866966,data\unsplash-lite\images\Jr_DkO3Ow14.jpg,https://unsplash.com/photos/Jr_DkO3Ow14,black and tan Belgian dog,"[""animal"", ""big"", ""black"", ""bowl"", ""canine"", ""collie"", ""deutscher schäfer"", ""dog"", ""german shepherd"", ""hardwood"", ""hund"", ""husky"", ""mammal"", ""natur"", ""nature"", ""pet"", ""puppy"", ""race"", ""rasse"", ""schwarz"", ""shelf"", ""snout"", ""tier"", ""wildlife"", ""wolf"", ""wood""]",0.11993898113352251,0.10776505969703212,0.3460375683845898,0.5010234920239282,[],2,,False
dog,object_like,qdrant_semantic,6,UzO4kgBMCv4,0.2748657633334688,data\unsplash-lite\images\UzO4kgBMCv4.jpg,https://unsplash.com/photos/UzO4kgBMCv4,short-coated black and white dog,"[""american staffordshire terrier"", ""animal"", ""black"", ""black dog"", ""bulldog"", ""canine"", ""creature"", ""dark"", ""darkness"", ""dog"", ""doggy"", ""french bulldog"", ""front"", ""german shepherd"", ""labrador retriever"", ""lyla"", ""mammal"", ""pant"", ""pet"", ""pitbull"", ""portrait"", ""puppy"", ""tongue"", ""vertebrate""]",0.03663932673509287,0.11037218598152776,0.40286723377034095,0.5028882912677535,[],2,,False
dog,object_like,qdrant_semantic,7,T7wpzGFawUo,0.2744236444570244,data\unsplash-lite\images\T7wpzGFawUo.jpg,https://unsplash.com/photos/T7wpzGFawUo,black dog,"[""animal"", ""animal portrait"", ""canine"", ""cocker spaniel"", ""collie"", ""dog"", ""dog photo"", ""dog photos"", ""dog portrait"", ""doggo"", ""eskimo dog"", ""german shepard"", ""german shepard puppy"", ""german shepherd"", ""golden retriever"", ""husky"", ""labrador retriever"", ""lip"", ""mammal"", ""moody"", ""mouth"", ""newfoundland"", ""pet"", ""photo"", ""photography"", ""puppies"", ""puppy"", ""snout"", ""spaniel"", ""teeth"", ""white dog"", ""wildlife"", ""wolf""]",0.1465237845626532,0.05829258410375996,0.5934477562997855,0.4388254203048407,[],2,,False
dog,object_like,qdrant_semantic,8,yCKKd37OsgI,0.27435042684432126,data\unsplash-lite\images\yCKKd37OsgI.jpg,https://unsplash.com/photos/yCKKd37OsgI,person carrying dog,"[""animal"", ""canine"", ""chow"", ""dog"", ""mammal"", ""pet""]",0.3655383540134804,0.22535262750600366,0.3134929482453789,0.5574348649168327,[],2,,False
dog,object_like,qdrant_semantic,9,KZv7w34tluA,0.27380275475288424,data\unsplash-lite\images\KZv7w34tluA.jpg,https://unsplash.com/photos/KZv7w34tluA,long-coated brown dog,"[""animal"", ""blur"", ""bokeh"", ""canine"", ""chill"", ""chow"", ""chow chow"", ""companion dog"", ""cone"", ""cool"", ""costume"", ""cute"", ""dog"", ""dog breed"", ""dog breed group"", ""dog like mammal"", ""doggy"", ""eurasier"", ""fun"", ""funny"", ""fur"", ""gafas"", ""golden retriever"", ""mammal"", ""perro"", ""perro con gafas"", ""pet"", ""pomeranian"", ""pooch"", ""portrait"", ""pup"", ""puppy"", ""shades"", ""snout"", ""sunglasses""]",0.49442709131178514,0.31656132837284884,0.27924767787160437,0.5426221660539216,[],2,,False
dog,object_like,qdrant_semantic,10,LPNF9O-jlT4,0.27371538020329267,data\unsplash-lite\images\LPNF9O-jlT4.jpg,https://unsplash.com/photos/LPNF9O-jlT4,black dog walking,"[""accessories"", ""accessory"", ""adorable"", ""animal"", ""appenzeller"", ""australian shepard"", ""back"", ""blue heeler"", ""brick"", ""canine"", ""cattle dog"", ""chihuahua"", ""cocker spaniel"", ""collie"", ""dark"", ""dog"", ""doggo"", ""dogs"", ""flare"", ""german shepard"", ""goggles"", ""hound"", ""leash"", ""light"", ""mammal"", ""moody"", ""nature"", ""newfoundland"", ""outdoors"", ""papillon"", ""pet"", ""pointer"", ""puppies"", ""puppy"", ""sand"", ""shepard"", ""snout"", ""spaniel"", ""strap"", ""terrier"", ""water""]",0.13705672918581496,0.06741790287685896,0.6535735006893382,0.4346242627910539,[],2,,False
dog,object_like,qdrant_keyword,1,TLhu3-84jT4,0.28321235507867015,data\unsplash-lite\images\TLhu3-84jT4.jpg,https://unsplash.com/photos/TLhu3-84jT4,black and brown dog photography,"[""accessories"", ""accessory"", ""animal"", ""beagle"", ""blanket"", ""bookcase"", ""brick"", ""canine"", ""carnivoran"", ""collar"", ""coller"", ""contrast"", ""corridor"", ""dobermann"", ""dog"", ""dog breed"", ""dog like mammal"", ""dramatic"", ""fireplace"", ""furniture"", ""german shepherd"", ""glasses"", ""guard dog"", ""hound"", ""indoors"", ""labrador retriever"", ""light"", ""lip"", ""mammal"", ""manchester terrier"", ""mouth"", ""nature"", ""necktie"", ""outdoors"", ""pet"", ""pez dispenser"", ""pinscher"", ""pointer"", ""portrait"", ""puppy"", ""shadow"", ""snout"", ""tie"", ""whiskers""]",0.07666557992634226,0.12106367080788422,0.4192855704945591,0.49061147589762344,[],2,dog,False
dog,object_like,qdrant_keyword,2,HrmcbJY0WbE,0.2777486345926704,data\unsplash-lite\images\HrmcbJY0WbE.jpg,https://unsplash.com/photos/HrmcbJY0WbE,brown and white Siberian husky close-up photo,"[""animal"", ""blue"", ""canine"", ""cute"", ""dog"", ""domestic"", ""eyes"", ""fur"", ""happy"", ""husky"", ""mammal"", ""nature"", ""paws"", ""pet"", ""portrait"", ""puppy"", ""sharp"", ""snout"", ""vertical"", ""wallpaper"", ""wild"", ""wildlife"", ""wolf"", ""wolves""]",0.1829530304553462,0.17058294358036374,0.09852137347452002,0.5060154634363511,[],2,dog,False
dog,object_like,qdrant_keyword,3,ROJLfAbL1Ig,0.2756368690765079,data\unsplash-lite\images\ROJLfAbL1Ig.jpg,https://unsplash.com/photos/ROJLfAbL1Ig,close-up photography of adult Doberman pinscher,"[""animal"", ""back"", ""brick"", ""canine"", ""car wheel"", ""dog"", ""great dane"", ""hound"", ""machine"", ""mammal"", ""nature"", ""outdoors"", ""pet"", ""pointer"", ""police dog"", ""slate"", ""snout"", ""sphere"", ""spoke"", ""strap"", ""tire"", ""weather"", ""wheel""]",0.22443486631306167,0.14450907287571024,0.24924336352379495,0.5241571114733328,[],2,dog,False
dog,object_like,qdrant_keyword,4,oCJuJQqvCzc,0.27542794575679,data\unsplash-lite\images\oCJuJQqvCzc.jpg,https://unsplash.com/photos/oCJuJQqvCzc,short-coated brown dog showing tongue,"[""animal"", ""animal backgrounds"", ""animal wallpapers"", ""backgrounds"", ""black background"", ""canine"", ""cocker spaniel"", ""dog"", ""domestic animal"", ""glamor shot"", ""golden"", ""golden retriever"", ""happy"", ""labrador"", ""lip"", ""mammal"", ""mans best friend"", ""mouth"", ""nose"", ""pet"", ""portrait"", ""puppy"", ""reflective"", ""retriever"", ""smile"", ""spaniel"", ""tongue"", ""vertebrate"", ""wallpaper""]",0.0459559497369329,0.06598964551441673,0.12625915973060778,0.5081439843166006,[],2,dog,False
dog,object_like,qdrant_keyword,5,Jr_DkO3Ow14,0.275256593866966,data\unsplash-lite\images\Jr_DkO3Ow14.jpg,https://unsplash.com/photos/Jr_DkO3Ow14,black and tan Belgian dog,"[""animal"", ""big"", ""black"", ""bowl"", ""canine"", ""collie"", ""deutscher schäfer"", ""dog"", ""german shepherd"", ""hardwood"", ""hund"", ""husky"", ""mammal"", ""natur"", ""nature"", ""pet"", ""puppy"", ""race"", ""rasse"", ""schwarz"", ""shelf"", ""snout"", ""tier"", ""wildlife"", ""wolf"", ""wood""]",0.11993898113352251,0.10776505969703212,0.3460375683845898,0.5010234920239282,[],2,dog,False
dog,object_like,qdrant_keyword,6,UzO4kgBMCv4,0.2748657633334688,data\unsplash-lite\images\UzO4kgBMCv4.jpg,https://unsplash.com/photos/UzO4kgBMCv4,short-coated black and white dog,"[""american staffordshire terrier"", ""animal"", ""black"", ""black dog"", ""bulldog"", ""canine"", ""creature"", ""dark"", ""darkness"", ""dog"", ""doggy"", ""french bulldog"", ""front"", ""german shepherd"", ""labrador retriever"", ""lyla"", ""mammal"", ""pant"", ""pet"", ""pitbull"", ""portrait"", ""puppy"", ""tongue"", ""vertebrate""]",0.03663932673509287,0.11037218598152776,0.40286723377034095,0.5028882912677535,[],2,dog,False
