query,query_group,mode,rank,image_id,file_path,visual_relevance,visual_notes,visible_main_object,style_match,failure_reason,weak_relevance,ai_description,keywords
car,object_like,qdrant_keyword,5,qLnrOTpo5bA,data\unsplash-lite\images\qLnrOTpo5bA.jpg,2,"Full visual match. Keyword filtering keeps vehicles visible, but centrality varies and some results are partial vehicle-context matches.",car,not_applicable,good_match,2,yellow Volkswagen Beetle,"[""auto"", ""background"", ""badge"", ""beetle"", ""brasil"", ""brazil"", ""car"", ""classic"", ""classy"", ""curitiba"", ""emblem"", ""fusca"", ""logo"", ""old"", ""parana"", ""photography"", ""plqml"", ""plqmr"", ""race"", ""racing"", ""symbol"", ""trademark"", ""vintage"", ""vw"", ""wallpaper"", ""wristwatch""]"
car,object_like,qdrant_keyword,6,fsBOigltAQc,data\unsplash-lite\images\fsBOigltAQc.jpg,1,"Partial visual match. Keyword filtering keeps vehicles visible, but centrality varies and some results are partial vehicle-context matches.",car,not_applicable,partial_match,2,white car in the middle of forest during night time,"[""alloy wheel"", ""astronomy"", ""automobile"", ""camping"", ""car"", ""car wheel"", ""coupe"", ""forest"", ""galaxy"", ""leisure activities"", ""light"", ""machine"", ""mountain tent"", ""nature"", ""night"", ""night photography"", ""night sky"", ""nightsky"", ""oregon"", ""outdoors"", ""outer space"", ""pnw"", ""sony"", ""space"", ""spoke"", ""sports car"", ""starry sky"", ""stars"", ""subaru"", ""tent"", ""tire"", ""transportation"", ""universe"", ""usa"", ""vehicle"", ""wheel""]"
car,object_like,qdrant_keyword,7,YBEyahCAcHU,data\unsplash-lite\images\YBEyahCAcHU.jpg,2,"Full visual match. Keyword filtering keeps vehicles visible, but centrality varies and some results are partial vehicle-context matches.",car,not_applicable,good_match,2,teal classic Ford Mustang parked on side of road,"[""1960s"", ""60s"", ""american"", ""automobile"", ""automotive"", ""car"", ""car wheel"", ""cars"", ""classic"", ""coupe"", ""ford"", ""machine"", ""mustang"", ""old school"", ""sedan"", ""sky blue"", ""spoke"", ""sports car"", ""teal"", ""tire"", ""transportation"", ""turquoise"", ""vehicle"", ""vintage"", ""west hollywood"", ""wheel""]"
car,object_like,qdrant_keyword,8,hPbMO39Qcec,data\unsplash-lite\images\hPbMO39Qcec.jpg,1,"Partial visual match. Keyword filtering keeps vehicles visible, but centrality varies and some results are partial vehicle-context matches.",car,not_applicable,partial_match,2,man in black sunglasses on blue smoke,"[""aircraft"", ""astronomy"", ""aurora"", ""azure sky"", ""backgrounds"", ""car"", ""f-pace"", ""flare"", ""fog"", ""fpace"", ""horizon"", ""hurricane"", ""jaguar"", ""lagoon"", ""lake"", ""land"", ""light"", ""mood"", ""moon"", ""nature"", ""night"", ""ocean"", ""outdoors"", ""outer space"", ""sand"", ""scenery"", ""sea"", ""sky"", ""smoke"", ""snow"", ""space"", ""spaceship"", ""sphere"", ""storm"", ""sun"", ""tornado"", ""transportation"", ""universe"", ""vehicle"", ""wallpapers"", ""water"", ""weather"", ""windshield""]"
car,object_like,qdrant_keyword,9,OSbw1oA6Mjo,data\unsplash-lite\images\OSbw1oA6Mjo.jpg,1,"Partial visual match. Keyword filtering keeps vehicles visible, but centrality varies and some results are partial vehicle-context matches.",car,not_applicable,partial_match,2,empty road with blacklight,"[""asphalt"", ""automobile"", ""car"", ""fashion"", ""gas station"", ""indoors"", ""interior design"", ""lamp post"", ""led"", ""light"", ""lighting"", ""machine"", ""night life"", ""premiere"", ""pump"", ""red carpet"", ""red carpet premiere"", ""road"", ""spotlight"", ""tarmac"", ""transportation"", ""vehicle""]"
car,object_like,qdrant_keyword,10,AA0wrFduukA,data\unsplash-lite\images\AA0wrFduukA.jpg,2,"Full visual match. Keyword filtering keeps vehicles visible, but centrality varies and some results are partial vehicle-context matches.",car,not_applicable,good_match,2,parked black sedan,"[""alloy wheel"", ""automobile"", ""car"", ""car wheel"", ""coupe"", ""machine"", ""mustang"", ""plant"", ""spoke"", ""sports car"", ""tire"", ""transportation"", ""vehicle"", ""wheel"", ""windshield""]"
dog,object_like,qdrant_semantic,1,TLhu3-84jT4,data\unsplash-lite\images\TLhu3-84jT4.jpg,2,Full visual match. Very strong dog retrieval; one result is visually ambiguous as a real dog versus dog-like object.,dog,not_applicable,good_match,2,black and brown dog photography,"[""accessories"", ""accessory"", ""animal"", ""beagle"", ""blanket"", ""bookcase"", ""brick"", ""canine"", ""carnivoran"", ""collar"", ""coller"", ""contrast"", ""corridor"", ""dobermann"", ""dog"", ""dog breed"", ""dog like mammal"", ""dramatic"", ""fireplace"", ""furniture"", ""german shepherd"", ""glasses"", ""guard dog"", ""hound"", ""indoors"", ""labrador retriever"", ""light"", ""lip"", ""mammal"", ""manchester terrier"", ""mouth"", ""nature"", ""necktie"", ""outdoors"", ""pet"", ""pez dispenser"", ""pinscher"", ""pointer"", ""portrait"", ""puppy"", ""shadow"", ""snout"", ""tie"", ""whiskers""]"
dog,object_like,qdrant_semantic,2,HrmcbJY0WbE,data\unsplash-lite\images\HrmcbJY0WbE.jpg,2,Full visual match. Very strong dog retrieval; one result is visually ambiguous as a real dog versus dog-like object.,dog,not_applicable,good_match,2,brown and white Siberian husky close-up photo,"[""animal"", ""blue"", ""canine"", ""cute"", ""dog"", ""domestic"", ""eyes"", ""fur"", ""happy"", ""husky"", ""mammal"", ""nature"", ""paws"", ""pet"", ""portrait"", ""puppy"", ""sharp"", ""snout"", ""vertical"", ""wallpaper"", ""wild"", ""wildlife"", ""wolf"", ""wolves""]"
dog,object_like,qdrant_semantic,3,ROJLfAbL1Ig,data\unsplash-lite\images\ROJLfAbL1Ig.jpg,2,Full visual match. Very strong dog retrieval; one result is visually ambiguous as a real dog versus dog-like object.,dog,not_applicable,good_match,2,close-up photography of adult Doberman pinscher,"[""animal"", ""back"", ""brick"", ""canine"", ""car wheel"", ""dog"", ""great dane"", ""hound"", ""machine"", ""mammal"", ""nature"", ""outdoors"", ""pet"", ""pointer"", ""police dog"", ""slate"", ""snout"", ""sphere"", ""spoke"", ""strap"", ""tire"", ""weather"", ""wheel""]"
dog,object_like,qdrant_semantic,4,oCJuJQqvCzc,data\unsplash-lite\images\oCJuJQqvCzc.jpg,2,Full visual match. Very strong dog retrieval; one result is visually ambiguous as a real dog versus dog-like object.,dog,not_applicable,good_match,2,short-coated brown dog showing tongue,"[""animal"", ""animal backgrounds"", ""animal wallpapers"", ""backgrounds"", ""black background"", ""canine"", ""cocker spaniel"", ""dog"", ""domestic animal"", ""glamor shot"", ""golden"", ""golden retriever"", ""happy"", ""labrador"", ""lip"", ""mammal"", ""mans best friend"", ""mouth"", ""nose"", ""pet"", ""portrait"", ""puppy"", ""reflective"", ""retriever"", ""smile"", ""spaniel"", ""tongue"", ""vertebrate"", ""wallpaper""]"
dog,object_like,qdrant_semantic,5,Jr_DkO3Ow14,data\unsplash-lite\images\Jr_DkO3Ow14.jpg,2,Full visual match. Very strong dog retrieval; one result is visually ambiguous as a real dog versus dog-like object.,dog,not_applicable,good_match,2,black and tan Belgian dog,"[""animal"", ""big"", ""black"", ""bowl"", ""canine"", ""collie"", ""deutscher schäfer"", ""dog"", ""german shepherd"", ""hardwood"", ""hund"", ""husky"", ""mammal"", ""natur"", ""nature"", ""pet"", ""puppy"", ""race"", ""rasse"", ""schwarz"", ""shelf"", ""snout"", ""tier"", ""wildlife"", ""wolf"", ""wood""]"
dog,object_like,qdrant_semantic,6,UzO4kgBMCv4,data\unsplash-lite\images\UzO4kgBMCv4.jpg,2,Full visual match. Very strong dog retrieval; one result is visually ambiguous as a real dog versus dog-like object.,dog,not_applicable,good_match,2,short-coated black and white dog,"[""american staffordshire terrier"", ""animal"", ""black"", ""black dog"", ""bulldog"", ""canine"", ""creature"", ""dark"", ""darkness"", ""dog"", ""doggy"", ""french bulldog"", ""front"", ""german shepherd"", ""labrador retriever"", ""lyla"", ""mammal"", ""pant"", ""pet"", ""pitbull"", ""portrait"", ""puppy"", ""tongue"", ""vertebrate""]"
dog,object_like,qdrant_semantic,7,T7wpzGFawUo,data\unsplash-lite\images\T7wpzGFawUo.jpg,2,Full visual match. Very strong dog retrieval; one result is visually ambiguous as a real dog versus dog-like object.,dog,not_applicable,good_match,2,black dog,"[""animal"", ""animal portrait"", ""canine"", ""cocker spaniel"", ""collie"", ""dog"", ""dog photo"", ""dog photos"", ""dog portrait"", ""doggo"", ""eskimo dog"", ""german shepard"", ""german shepard puppy"", ""german shepherd"", ""golden retriever"", ""husky"", ""labrador retriever"", ""lip"", ""mammal"", ""moody"", ""mouth"", ""newfoundland"", ""pet"", ""photo"", ""photography"", ""puppies"", ""puppy"", ""snout"", ""spaniel"", ""teeth"", ""white dog"", ""wildlife"", ""wolf""]"
dog,object_like,qdrant_semantic,8,yCKKd37OsgI,data\unsplash-lite\images\yCKKd37OsgI.jpg,1,Partial visual match. Very strong dog retrieval; one result is visually ambiguous as a real dog versus dog-like object.,dog,not_applicable,partial_match,2,person carrying dog,"[""animal"", ""canine"", ""chow"", ""dog"", ""mammal"", ""pet""]"
dog,object_like,qdrant_semantic,9,KZv7w34tluA,data\unsplash-lite\images\KZv7w34tluA.jpg,2,Full visual match. Very strong dog retrieval; one result is visually ambiguous as a real dog versus dog-like object.,dog,not_applicable,good_match,2,long-coated brown dog,"[""animal"", ""blur"", ""bokeh"", ""canine"", ""chill"", ""chow"", ""chow chow"", ""companion dog"", ""cone"", ""cool"", ""costume"", ""cute"", ""dog"", ""dog breed"", ""dog breed group"", ""dog like mammal"", ""doggy"", ""eurasier"", ""fun"", ""funny"", ""fur"", ""gafas"", ""golden retriever"", ""mammal"", ""perro"", ""perro con gafas"", ""pet"", ""pomeranian"", ""pooch"", ""portrait"", ""pup"", ""puppy"", ""shades"", ""snout"", ""sunglasses""]"
dog,object_like,qdrant_semantic,10,LPNF9O-jlT4,data\unsplash-lite\images\LPNF9O-jlT4.jpg,2,Full visual match. Very strong dog retrieval; one result is visually ambiguous as a real dog versus dog-like object.,dog,not_applicable,good_match,2,black dog walking,"[""accessories"", ""accessory"", ""adorable"", ""animal"", ""appenzeller"", ""australian shepard"", ""back"", ""blue heeler"", ""brick"", ""canine"", ""cattle dog"", ""chihuahua"", ""cocker spaniel"", ""collie"", ""dark"", ""dog"", ""doggo"", ""dogs"", ""flare"", ""german shepard"", ""goggles"", ""hound"", ""leash"", ""light"", ""mammal"", ""moody"", ""nature"", ""newfoundland"", ""outdoors"", ""papillon"", ""pet"", ""pointer"", ""puppies"", ""puppy"", ""sand"", ""shepard"", ""snout"", ""spaniel"", ""strap"", ""terrier"", ""water""]"
dog,object_like,qdrant_keyword,1,TLhu3-84jT4,data\unsplash-lite\images\TLhu3-84jT4.jpg,2,Full visual match. The dog keyword grid is visually almost identical to semantic retrieval and mostly contains clear dogs.,dog,not_applicable,good_match,2,black and brown dog photography,"[""accessories"", ""accessory"", ""animal"", ""beagle"", ""blanket"", ""bookcase"", ""brick"", ""canine"", ""carnivoran"", ""collar"", ""coller"", ""contrast"", ""corridor"", ""dobermann"", ""dog"", ""dog breed"", ""dog like mammal"", ""dramatic"", ""fireplace"", ""furniture"", ""german shepherd"", ""glasses"", ""guard dog"", ""hound"", ""indoors"", ""labrador retriever"", ""light"", ""lip"", ""mammal"", ""manchester terrier"", ""mouth"", ""nature"", ""necktie"", ""outdoors"", ""pet"", ""pez dispenser"", ""pinscher"", ""pointer"", ""portrait"", ""puppy"", ""shadow"", ""snout"", ""tie"", ""whiskers""]"
dog,object_like,qdrant_keyword,2,HrmcbJY0WbE,data\unsplash-lite\images\HrmcbJY0WbE.jpg,2,Full visual match. The dog keyword grid is visually almost identical to semantic retrieval and mostly contains clear dogs.,dog,not_applicable,good_match,2,brown and white Siberian husky close-up photo,"[""animal"", ""blue"", ""canine"", ""cute"", ""dog"", ""domestic"", ""eyes"", ""fur"", ""happy"", ""husky"", ""mammal"", ""nature"", ""paws"", ""pet"", ""portrait"", ""puppy"", ""sharp"", ""snout"", ""vertical"", ""wallpaper"", ""wild"", ""wildlife"", ""wolf"", ""wolves""]"
dog,object_like,qdrant_keyword,3,ROJLfAbL1Ig,data\unsplash-lite\images\ROJLfAbL1Ig.jpg,2,Full visual match. The dog keyword grid is visually almost identical to semantic retrieval and mostly contains clear dogs.,dog,not_applicable,good_match,2,close-up photography of adult Doberman pinscher,"[""animal"", ""back"", ""brick"", ""canine"", ""car wheel"", ""dog"", ""great dane"", ""hound"", ""machine"", ""mammal"", ""nature"", ""outdoors"", ""pet"", ""pointer"", ""police dog"", ""slate"", ""snout"", ""sphere"", ""spoke"", ""strap"", ""tire"", ""weather"", ""wheel""]"
dog,object_like,qdrant_keyword,4,oCJuJQqvCzc,data\unsplash-lite\images\oCJuJQqvCzc.jpg,2,Full visual match. The dog keyword grid is visually almost identical to semantic retrieval and mostly contains clear dogs.,dog,not_applicable,good_match,2,short-coated brown dog showing tongue,"[""animal"", ""animal backgrounds"", ""animal wallpapers"", ""backgrounds"", ""black background"", ""canine"", ""cocker spaniel"", ""dog"", ""domestic animal"", ""glamor shot"", ""golden"", ""golden retriever"", ""happy"", ""labrador"", ""lip"", ""mammal"", ""mans best friend"", ""mouth"", ""nose"", ""pet"", ""portrait"", ""puppy"", ""reflective"", ""retriever"", ""smile"", ""spaniel"", ""tongue"", ""vertebrate"", ""wallpaper""]"
dog,object_like,qdrant_keyword,5,Jr_DkO3Ow14,data\unsplash-lite\images\Jr_DkO3Ow14.jpg,2,Full visual match. The dog keyword grid is visually almost identical to semantic retrieval and mostly contains clear dogs.,dog,not_applicable,good_match,2,black and tan Belgian dog,"[""animal"", ""big"", ""black"", ""bowl"", ""canine"", ""collie"", ""deutscher schäfer"", ""dog"", ""german shepherd"", ""hardwood"", ""hund"", ""husky"", ""mammal"", ""natur"", ""nature"", ""pet"", ""puppy"", ""race"", ""rasse"", ""schwarz"", ""shelf"", ""snout"", ""tier"", ""wildlife"", ""wolf"", ""wood""]"
dog,object_like,qdrant_keyword,6,UzO4kgBMCv4,data\unsplash-lite\images\UzO4kgBMCv4.jpg,2,Full visual match. The dog keyword grid is visually almost identical to semantic retrieval and mostly contains clear dogs.,dog,not_applicable,good_match,2,short-coated black and white dog,"[""american staffordshire terrier"", ""animal"", ""black"", ""black dog"", ""bulldog"", ""canine"", ""creature"", ""dark"", ""darkness"", ""dog"", ""doggy"", ""french bulldog"", ""front"", ""german shepherd"", ""labrador retriever"", ""lyla"", ""mammal"", ""pant"", ""pet"", ""pitbull"", ""portrait"", ""puppy"", ""tongue"", ""vertebrate""]"
dog,object_like,qdrant_keyword,7,T7wpzGFawUo,data\unsplash-lite\images\T7wpzGFawUo.jpg,2,Full visual match. The dog keyword grid is visually almost identical to semantic retrieval and mostly contains clear dogs.,dog,not_applicable,good_match,2,black dog,"[""animal"", ""animal portrait"", ""canine"", ""cocker spaniel"", ""collie"", ""dog"", ""dog photo"", ""dog photos"", ""dog portrait"", ""doggo"", ""eskimo dog"", ""german shepard"", ""german shepard puppy"", ""german shepherd"", ""golden retriever"", ""husky"", ""labrador retriever"", ""lip"", ""mammal"", ""moody"", ""mouth"", ""newfoundland"", ""pet"", ""photo"", ""photography"", ""puppies"", ""puppy"", ""snout"", ""spaniel"", ""teeth"", ""white dog"", ""wildlife"", ""wolf""]"
dog,object_like,qdrant_keyword,8,yCKKd37OsgI,data\unsplash-lite\images\yCKKd37OsgI.jpg,1,Partial visual match. The dog keyword grid is visually almost identical to semantic retrieval and mostly contains clear dogs.,dog,not_applicable,partial_match,2,person carrying dog,"[""animal"", ""canine"", ""chow"", ""dog"", ""mammal"", ""pet""]"
dog,object_like,qdrant_keyword,9,KZv7w34tluA,data\unsplash-lite\images\KZv7w34tluA.jpg,2,Full visual match. The dog keyword grid is visually almost identical to semantic retrieval and mostly contains clear dogs.,dog,not_applicable,good_match,2,long-coated brown dog,"[""animal"", ""blur"", ""bokeh"", ""canine"", ""chill"", ""chow"", ""chow chow"", ""companion dog"", ""cone"", ""cool"", ""costume"", ""cute"", ""dog"", ""dog breed"", ""dog breed group"", ""dog like mammal"", ""doggy"", ""eurasier"", ""fun"", ""funny"", ""fur"", ""gafas"", ""golden retriever"", ""mammal"", ""perro"", ""perro con gafas"", ""pet"", ""pomeranian"", ""pooch"", ""portrait"", ""pup"", ""puppy"", ""shades"", ""snout"", ""sunglasses""]"
